
"数据来源：巨量算数，引用请注明出处"
"时间范围：2020/12/01-2024/05/08"
"数据类型：关键词搜索指数"
"端：抖音、头条"
"地域：全国"
"关键词：疯狂星期四"

"日期","端","关键词搜索指数"
"2024/02/15","55364"
"2024/02/16","10316"
"2024/02/17","5380"
"2024/02/18","5350"
"2024/02/19","6682"
"2024/02/20","8623"
"2024/02/21","13928"
"2024/02/22","56793"
"2024/02/23","12383"
"2024/02/24","4047"
"2024/02/25","3489"
"2024/02/26","3274"
"2024/02/27","11032"
"2024/02/28","269136"
"2024/02/29","678655"
"2024/03/01","25992"
"2024/03/02","9510"
"2024/03/03","6317"
"2024/03/04","5935"
"2024/03/05","10676"
"2024/03/06","20285"
"2024/03/07","86392"
"2024/03/08","21306"
"2024/03/09","8226"
"2024/03/10","10113"
"2024/03/11","5468"
"2024/03/12","5565"
"2024/03/13","13854"
"2024/03/14","124012"
"2024/03/15","26236"
"2024/03/16","19806"
"2024/03/17","16647"
"2024/03/18","12675"
"2024/03/19","11212"
"2024/03/20","18525"
"2024/03/21","97793"
"2024/03/22","9558"
"2024/03/23","5754"
"2024/03/24","6354"
"2024/03/25","5403"
"2024/03/26","10340"
"2024/03/27","18828"
"2024/03/28","105948"
"2024/03/29","8532"
"2024/03/30","6718"
"2024/03/31","5919"
"2024/04/01","6875"
"2024/04/02","6171"
"2024/04/03","15645"
"2024/04/04","103908"
"2024/04/05","9018"
"2024/04/06","5108"
"2024/04/07","7267"
"2024/04/08","5884"
"2024/04/09","5320"
"2024/04/10","13198"
"2024/04/11","98104"
"2024/04/12","30387"
"2024/04/13","6252"
"2024/04/14","6774"
"2024/04/15","4477"
"2024/04/16","5111"
"2024/04/17","15033"
"2024/04/18","95226"
"2024/04/19","8757"
"2024/04/20","7241"
"2024/04/21","7509"
"2024/04/22","5709"
"2024/04/23","6296"
"2024/04/24","15833"
"2024/04/25","93571"
"2024/04/26","16562"
"2024/04/27","9848"
"2024/04/28","18358"
"2024/04/29","6998"
"2024/04/30","7954"
"2024/05/01","14448"
"2024/05/02","64376"
"2024/05/03","11208"
"2024/05/04","9094"
"2024/05/05","7933"
"2024/05/06","9508"
"2024/05/07","6536"
"2024/05/08","16186"
